Time Stamp,BotName,LOS_sensor_value,bot speed_x,bot speed_y,Pattern
2024-11-14T15:14:00.673936,0,1,1.6583285718043896,1.1180099945605093,0
2024-11-14T15:14:00.674557,1,1,0.9482705497357529,-1.76090401910605,0
2024-11-14T15:14:00.674557,2,1,-0.3993545917739141,0.022713652922845995,0
2024-11-14T15:14:00.675469,3,0,1.7116740772460162,-1.0344911083639659,0
2024-11-14T15:14:00.675469,4,1,1.3743757236623964,1.4529595211868411,0
2024-11-14T15:14:00.675469,5,1,-0.4278169169641899,1.953707420664415,0
2024-11-14T15:14:00.675469,6,1,-1.9969513012452182,0.11038795430211223,0
2024-11-14T15:14:00.676463,7,0,-0.7462759408756341,1.8555517292897434,0
2024-11-14T15:14:00.702923,8,1,-1.9987906153486392,-0.0695419009961995,0
2024-11-14T15:14:00.702923,9,1,0.6435640584994502,1.8936275511852045,0
2024-11-14T15:14:00.704446,10,0,-1.6746688019477602,1.0933820941385761,0
2024-11-14T15:14:00.704446,11,0,1.8067806551891294,0.8576384226668097,0
2024-11-14T15:14:00.704446,12,1,0.2545299060661108,1.9837375146218221,0
2024-11-14T15:14:00.705453,13,1,1.3690933328855976,-1.4579380802517505,0
2024-11-14T15:14:00.705453,14,1,-0.3922777710616856,0.07821860604019548,0
2024-11-14T15:14:00.705453,15,1,0.36589089887104365,-1.9662461316232225,0
2024-11-14T15:14:00.705453,16,0,1.890010738668451,0.6541096297394802,0
2024-11-14T15:14:00.706455,17,1,0.022395628992569527,0.39937255263978955,0
2024-11-14T15:14:00.706455,18,1,1.035853832147538,1.7108497416270154,0
2024-11-14T15:14:00.706455,19,1,-1.357440094640026,-1.468794195748245,0
2024-11-14T15:14:00.706455,20,1,-1.6221860281232807,-1.1698343857835454,0
2024-11-14T15:14:00.707454,21,1,-1.2141730110779037,1.5892714995148083,0
2024-11-14T15:14:00.707454,22,1,0.3896112996795438,-0.09057060870955524,0
2024-11-14T15:14:00.707454,23,1,1.2538672509623296,1.5581453452628011,0
2024-11-14T15:14:00.707454,24,0,1.8740283510784366,-0.6985826646534861,0
2024-11-14T15:14:00.707454,25,1,-1.9510972951621568,-0.43956722445024354,0
2024-11-14T15:14:00.708455,26,1,1.9971719898217657,0.10632047343472095,0
2024-11-14T15:14:00.708455,27,0,-1.979075928936055,-0.288545434040941,0
2024-11-14T15:14:00.708455,28,1,-1.8754472888046507,-0.6947643247283821,0
2024-11-14T15:14:00.708455,29,0,-0.7530055237605779,-1.8528309909935388,0
2024-11-14T15:14:00.724096,0,1,1.6583285718043896,1.1180099945605093,0
2024-11-14T15:14:00.724096,1,1,0.9482705497357529,-1.76090401910605,0
2024-11-14T15:14:00.724615,2,1,1.975459503310617,-0.31234556308641004,0
2024-11-14T15:14:00.724615,3,1,-0.34233481544919186,0.20689822167278749,0
2024-11-14T15:14:00.724615,4,0,1.3743757236624106,1.4529595211868411,0
2024-11-14T15:14:00.725625,5,0,-0.4278169169641899,1.953707420664415,0
2024-11-14T15:14:00.725625,6,1,-1.9969513012452182,0.11038795430211223,0
2024-11-14T15:14:00.726633,7,1,0.1492551881751325,-0.371110345857943,0
2024-11-14T15:14:00.726633,8,1,-1.9987906153486392,-0.0695419009961995,0
2024-11-14T15:14:00.726633,9,1,0.6435640584994502,1.8936275511852045,0
2024-11-14T15:14:00.726633,10,1,0.33493376038954636,-0.21867641882771238,0
2024-11-14T15:14:00.726633,11,1,-0.36135613103783726,-0.1715276845333733,0
2024-11-14T15:14:00.727632,12,1,0.2545299060661108,1.9837375146218221,0
2024-11-14T15:14:00.727632,13,0,1.3690933328855976,-1.4579380802517505,0
2024-11-14T15:14:00.727632,14,1,1.9125459273300578,-0.5849513448597463,0
2024-11-14T15:14:00.727632,15,1,0.36589089887104365,-1.9662461316232225,0
2024-11-14T15:14:00.728631,16,1,-0.3780021477336959,-0.13082192594788467,0
2024-11-14T15:14:00.728631,17,1,-0.3107723528831343,-1.9757076060701593,0
2024-11-14T15:14:00.728631,18,1,1.035853832147538,1.7108497416270154,0
2024-11-14T15:14:00.728631,19,1,-1.357440094640026,-1.468794195748245,0
2024-11-14T15:14:00.728631,20,1,-1.6221860281232807,-1.1698343857835454,0
2024-11-14T15:14:00.729631,21,1,-1.2141730110779037,1.5892714995148083,0
2024-11-14T15:14:00.729631,22,1,-1.8931144635263593,0.6450718006449563,0
2024-11-14T15:14:00.729631,23,1,1.2538672509623296,1.5581453452628011,0
2024-11-14T15:14:00.729631,24,1,-0.3748056702156646,0.13971653293071995,0
2024-11-14T15:14:00.729631,25,1,-1.9510972951621568,-0.43956722445024354,0
2024-11-14T15:14:00.730632,26,1,1.9971719898217657,0.10632047343472095,0
2024-11-14T15:14:00.730632,27,1,0.39581518578719965,0.057709086808188204,0
2024-11-14T15:14:00.730632,28,1,-1.8754472888046507,-0.6947643247283821,0
2024-11-14T15:14:00.730632,29,1,0.15060110475212696,0.37056619819870207,0
2024-11-14T15:14:00.746614,0,1,1.6583285718043896,1.1180099945605093,0
2024-11-14T15:14:00.746614,1,0,0.9482705497357529,-1.76090401910605,0
2024-11-14T15:14:00.746614,2,1,1.975459503310617,-0.31234556308641004,0
2024-11-14T15:14:00.747636,3,1,1.5998460546194337,-1.2002052330824995,0
2024-11-14T15:14:00.747636,4,1,-0.27487514473247643,-0.2905919042373739,0
2024-11-14T15:14:00.747636,5,1,0.08556338339283798,-0.3907414841328887,0
2024-11-14T15:14:00.748632,6,0,-1.9969513012452182,0.11038795430211223,0
2024-11-14T15:14:00.748632,7,1,-0.5573016007181195,1.920784976471083,0
2024-11-14T15:14:00.748632,8,1,-1.9987906153486392,-0.0695419009961995,0
2024-11-14T15:14:00.748632,9,1,0.6435640584994502,1.8936275511852045,0
2024-11-14T15:14:00.748632,10,1,-1.5571463632408609,1.2551076461585922,0
2024-11-14T15:14:00.748632,11,1,1.8833752516393645,0.6729767169169918,0
2024-11-14T15:14:00.749981,12,1,0.2545299060661108,1.9837375146218221,0
2024-11-14T15:14:00.749981,13,1,-0.27381866657714227,0.2915876160503501,0
2024-11-14T15:14:00.749981,14,1,1.9125459273300578,-0.5849513448597463,0
2024-11-14T15:14:00.749981,15,0,0.36589089887104365,-1.9662461316232225,0
2024-11-14T15:14:00.750959,16,1,1.9458705565938033,0.46215557659877504,0
2024-11-14T15:14:00.750959,17,1,-0.3107723528831343,-1.9757076060701593,0
2024-11-14T15:14:00.750959,18,1,1.035853832147538,1.7108497416270154,0
2024-11-14T15:14:00.750959,19,1,-1.357440094640026,-1.468794195748245,0
2024-11-14T15:14:00.751960,20,0,-1.6221860281232807,-1.1698343857835454,0
2024-11-14T15:14:00.751960,21,0,-1.2141730110779037,1.5892714995148083,0
2024-11-14T15:14:00.751960,22,1,-1.8931144635263593,0.6450718006449563,0
2024-11-14T15:14:00.751960,23,1,1.2538672509623296,1.5581453452628011,0
2024-11-14T15:14:00.752963,24,1,1.7949241209495312,-0.882183314302381,0
2024-11-14T15:14:00.752963,25,1,-1.9510972951621568,-0.43956722445024354,0
2024-11-14T15:14:00.752963,26,1,1.9971719898217657,0.10632047343472095,0
2024-11-14T15:14:00.752963,27,1,-1.9979952692310121,-0.08952599695351182,0
2024-11-14T15:14:00.752963,28,1,-1.8754472888046507,-0.6947643247283821,0
2024-11-14T15:14:00.752963,29,1,-0.934218080919095,-1.7683994394038223,0
2024-11-14T15:14:00.769373,0,0,1.6583285718043896,1.1180099945605093,0
2024-11-14T15:14:00.769373,1,1,-0.18965410994712784,0.35218080382119865,0
2024-11-14T15:14:00.769373,2,1,1.975459503310617,-0.31234556308641004,0
2024-11-14T15:14:00.770387,3,1,1.5998460546194337,-1.2002052330824995,0
2024-11-14T15:14:00.770387,4,1,1.5125634829506964,1.308492151311583,0
2024-11-14T15:14:00.770387,5,1,-0.23063432742257817,1.9866574458155526,0
2024-11-14T15:14:00.770387,6,1,0.39939026024904933,-0.022077590860419605,0
2024-11-14T15:14:00.771399,7,1,-0.5573016007181195,1.920784976471083,0
2024-11-14T15:14:00.771399,8,1,-1.9987906153486392,-0.0695419009961995,0
2024-11-14T15:14:00.771399,9,0,0.6435640584994502,1.8936275511852045,0
2024-11-14T15:14:00.772417,10,1,-1.5571463632408609,1.2551076461585922,0
2024-11-14T15:14:00.772417,11,1,1.8833752516393645,0.6729767169169918,0
2024-11-14T15:14:00.772417,12,1,0.2545299060661108,1.9837375146218221,0
2024-11-14T15:14:00.772417,13,1,1.216702629064514,-1.587335727698303,0
2024-11-14T15:14:00.772417,14,1,1.9125459273300862,-0.5849513448597463,0
2024-11-14T15:14:00.773417,15,1,-0.07317817977423147,0.39324922632465587,0
2024-11-14T15:14:00.773417,16,1,1.9458705565938033,0.46215557659877504,0
2024-11-14T15:14:00.773417,17,1,-0.3107723528831343,-1.9757076060701593,0
2024-11-14T15:14:00.773417,18,1,1.035853832147538,1.7108497416270154,0
2024-11-14T15:14:00.773417,19,1,-1.357440094640026,-1.468794195748245,0
2024-11-14T15:14:00.774417,20,1,0.3244372056246334,0.2339668771567034,0
2024-11-14T15:14:00.774417,21,1,0.24283460221558073,-0.31785429990296166,0
2024-11-14T15:14:00.774923,22,1,-1.8931144635263593,0.6450718006449563,0
2024-11-14T15:14:00.774923,23,1,1.2538672509623296,1.5581453452628011,0
